customer_id,total_sessions,total_orders,session_to_order_rate,total_revenue,total_cost,total_profit,customer_profit_pct,avg_order_value,first_orders,second_orders,third_orders,customer_type,customer_lifetime_days,total_items_purchased,cross_sell_orders,cross_sell_order_rate,refund_orders,total_refunded_items,refund_order_rate,refund_prone_customer
58379,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
132594,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
148283,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
157480,3,3,1,159.970005,61.46999931,98.50000572,1.60240779,53.32333501,1,1,1,Loyal Customer,96,3,0,0,0,0,0,0
229531,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
215465,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
252253,1,1,1,89.98000336,31.97999954,58.00000381,1.813633666,89.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
364879,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
65976,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
180188,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
188678,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
207911,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
250361,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
258851,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
279412,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
82315,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
102166,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
107121,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
166766,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
212843,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
263119,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,1,1,1,1
275144,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
314059,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
339744,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
374368,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
371497,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
12165,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
21488,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
63105,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
100151,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
162329,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
216355,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
358121,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
369436,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
79398,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
105083,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
183577,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
192946,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
166720,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
204307,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
237603,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
258210,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
297789,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
365045,1,1,1,29.98999977,9.489999771,20.5,2.160168651,29.98999977,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
346196,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
348188,2,2,1,121.970005,38.46999931,83.50000572,2.170522673,60.98500252,1,1,0,Repeat Customer,6,3,1,0.5,0,0,0,0
3460,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
48827,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
49829,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
44256,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
91615,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
111512,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
378141,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
122919,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
302134,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
312539,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
322031,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
369977,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
375224,2,2,1,99.98000336,38.97999954,61.00000381,1.564905196,49.99000168,1,1,0,Repeat Customer,11,2,0,0,0,0,0,0
23008,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
124224,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
147038,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
237434,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
331795,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
343279,1,1,1,105.9800034,36.97999954,69.00000381,1.865873571,105.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
346150,2,2,1,59.97999954,18.97999954,41,2.160168651,29.98999977,1,1,0,Repeat Customer,11,2,0,0,0,0,0,0
391225,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
71595,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
136690,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
222684,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
245406,1,1,1,105.9800034,36.97999954,69.00000381,1.865873571,105.9800034,1,0,0,One-time Customer,0,2,1,1,1,1,1,1
344135,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
70121,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
102212,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
124811,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
192067,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
212256,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
376744,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
322595,2,2,1,99.98000336,38.97999954,61.00000381,1.564905196,49.99000168,1,1,0,Repeat Customer,8,2,0,0,0,0,0,0
365383,1,1,1,29.98999977,9.489999771,20.5,2.160168651,29.98999977,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
129325,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
142309,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
202415,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
231466,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
358662,1,1,1,89.98000336,31.97999954,58.00000381,1.813633666,89.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
374978,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
352164,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
85309,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
166889,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
178250,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
214712,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
223663,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,1,1,1,1
314397,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
10250,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
94655,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,1,1,1,1
193464,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
221682,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
262060,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
270630,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
323992,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
335645,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
358616,1,1,1,109.9800034,41.97999954,68.00000381,1.61981907,109.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
374932,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
389502,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
172757,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
200434,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
211795,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
215791,2,2,1,139.970005,51.46999931,88.50000572,1.719448356,69.98500252,1,1,0,Repeat Customer,64,3,1,0.5,0,0,0,0
220746,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
265698,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
329339,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
337368,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
356893,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
391517,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
30270,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,1,1,1,1
95196,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
100105,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
108180,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
117423,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
160460,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
173444,1,1,1,109.9800034,41.97999954,68.00000381,1.61981907,109.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
316458,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
361902,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
8684,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
9022,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
30957,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
39324,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
42318,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
44482,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
150032,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
231569,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,1,1,1,1
296833,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
348480,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
359595,1,1,1,89.98000336,31.97999954,58.00000381,1.813633666,89.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
18076,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
64107,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
273624,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
327819,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
96175,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
271901,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
272442,1,1,1,75.98000336,23.97999954,52.00000381,2.168473929,75.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
283803,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
306525,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
359887,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
57735,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
234460,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
279827,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
290404,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
292396,1,1,1,75.98000336,23.97999954,52.00000381,2.168473929,75.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
312293,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
333684,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
336601,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
356498,1,1,1,29.98999977,9.489999771,20.5,2.160168651,29.98999977,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
113158,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
135757,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
243471,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
385360,1,1,1,75.98000336,23.97999954,52.00000381,2.168473929,75.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
394016,1,1,1,109.9800034,41.97999954,68.00000381,1.61981907,109.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
199624,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
236498,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
338473,1,1,1,29.98999977,9.489999771,20.5,2.160168651,29.98999977,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
350879,1,1,1,29.98999977,9.489999771,20.5,2.160168651,29.98999977,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
361195,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
367859,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
384670,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
30081,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
186909,2,2,1,175.9600067,62.95999908,113.0000076,1.79479049,87.98000336,1,1,0,Repeat Customer,54,4,2,1,0,0,0,0
195233,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
245509,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
359180,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
359721,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
342864,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
371082,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
213902,1,1,1,109.9800034,41.97999954,68.00000381,1.61981907,109.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
62126,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
123855,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
224573,1,1,1,95.98000336,33.97999954,62.00000381,1.824602844,95.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
309024,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
386067,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
69849,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
223099,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
225263,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
281035,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
292937,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
303757,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
279120,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
324487,1,1,1,45.99000168,14.48999977,31.50000191,2.173913209,45.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
333143,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
343720,2,2,1,145.970005,53.46999931,92.50000572,1.729942153,72.98500252,1,1,0,Repeat Customer,14,3,1,0.5,0,0,0,0
353458,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
378344,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
58760,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
61834,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
79859,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
93261,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
113278,1,1,1,59.99000168,22.48999977,37.50000191,1.667407839,59.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
255167,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
268323,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,1,1,1,1
280225,1,1,1,79.98000336,28.97999954,51.00000381,1.759834528,79.98000336,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
343571,1,1,1,105.9800034,36.97999954,69.00000381,1.865873571,105.9800034,1,0,0,One-time Customer,0,2,1,1,0,0,0,0
345735,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
17615,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
128661,1,1,1,49.99000168,19.48999977,30.50000191,1.564905196,49.99000168,1,0,0,One-time Customer,0,1,0,0,0,0,0,0
