order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,order_time,order_date
25820,58:25.0,395441,316736,2,1,59.99,22.49,58:25.0,17-12-2014
25821,21:13.0,395445,333684,1,1,49.99,19.49,21:13.0,17-12-2014
25822,57:29.0,395455,333693,3,1,45.99,14.49,57:29.0,17-12-2014
25823,18:27.0,395462,285656,1,2,79.98,28.98,18:27.0,17-12-2014
25824,22:05.0,395463,288073,1,1,49.99,19.49,22:05.0,17-12-2014
25825,35:12.0,395467,329718,1,2,109.98,41.98,35:12.0,17-12-2014
25826,45:58.0,395492,333722,1,1,49.99,19.49,45:58.0,17-12-2014
25827,28:19.0,395554,333779,2,1,59.99,22.49,28:19.0,17-12-2014
25828,45:25.0,395565,333789,1,1,49.99,19.49,45:25.0,17-12-2014
25829,25:03.0,395589,333806,1,2,95.98,33.98,25:03.0,17-12-2014
25830,40:35.0,395600,333813,1,1,49.99,19.49,40:35.0,17-12-2014
25831,47:14.0,395610,333821,1,1,49.99,19.49,47:14.0,17-12-2014
25832,58:57.0,395627,333835,3,1,45.99,14.49,58:57.0,17-12-2014
25833,09:47.0,395628,333836,1,1,49.99,19.49,09:47.0,17-12-2014
25834,14:28.0,395642,333847,1,2,95.98,33.98,14:28.0,17-12-2014
25835,23:48.0,395644,333848,1,1,49.99,19.49,23:48.0,17-12-2014
25836,25:07.0,395649,333853,1,1,49.99,19.49,25:07.0,17-12-2014
25837,45:53.0,395670,297546,3,1,45.99,14.49,45:53.0,17-12-2014
25838,49:19.0,395680,333878,1,2,79.98,28.98,49:19.0,17-12-2014
25839,52:49.0,395684,333882,4,1,29.99,9.49,52:49.0,17-12-2014
25840,05:27.0,395696,333892,2,2,89.98,31.98,05:27.0,17-12-2014
25841,07:15.0,395708,333902,1,1,49.99,19.49,07:15.0,17-12-2014
25842,24:49.0,395737,333928,4,1,29.99,9.49,24:49.0,17-12-2014
25843,33:54.0,395738,333929,1,1,49.99,19.49,33:54.0,17-12-2014
25844,38:48.0,395749,333939,3,2,75.98,23.98,38:48.0,17-12-2014
25845,49:56.0,395765,333951,1,1,49.99,19.49,49:56.0,17-12-2014
25846,59:43.0,395781,333965,1,1,49.99,19.49,59:43.0,17-12-2014
25847,11:46.0,395790,333972,1,1,49.99,19.49,11:46.0,17-12-2014
25848,24:58.0,395824,333997,1,2,79.98,28.98,24:58.0,17-12-2014
25849,30:16.0,395830,334002,1,2,79.98,28.98,30:16.0,17-12-2014
25850,10:51.0,395877,334043,1,1,49.99,19.49,10:51.0,17-12-2014
25851,11:53.0,395882,334048,3,2,75.98,23.98,11:53.0,17-12-2014
25852,13:24.0,395885,334051,1,1,49.99,19.49,13:24.0,17-12-2014
25853,18:31.0,395889,334055,1,2,79.98,28.98,18:31.0,17-12-2014
25854,33:08.0,395906,334069,1,2,79.98,28.98,33:08.0,17-12-2014
25855,01:54.0,395936,334098,1,1,49.99,19.49,01:54.0,17-12-2014
25856,05:30.0,395944,326518,1,1,49.99,19.49,05:30.0,17-12-2014
25857,25:20.0,395978,334132,1,2,79.98,28.98,25:20.0,17-12-2014
25858,35:25.0,395991,334143,1,1,49.99,19.49,35:25.0,17-12-2014
25859,54:26.0,396019,334168,1,1,49.99,19.49,54:26.0,17-12-2014
25860,55:48.0,396022,289995,4,2,89.98,31.98,55:48.0,17-12-2014
25861,56:45.0,396021,334170,3,1,45.99,14.49,56:45.0,17-12-2014
25862,21:53.0,396057,334200,1,2,79.98,28.98,21:53.0,17-12-2014
25863,24:37.0,396060,334203,1,1,49.99,19.49,24:37.0,17-12-2014
25864,25:38.0,396062,334205,1,1,49.99,19.49,25:38.0,17-12-2014
25865,26:34.0,396070,334211,3,2,75.98,23.98,26:34.0,17-12-2014
25866,33:26.0,396074,334215,1,1,49.99,19.49,33:26.0,17-12-2014
25867,39:47.0,396093,334232,2,1,59.99,22.49,39:47.0,17-12-2014
25868,48:46.0,396090,300390,2,1,59.99,22.49,48:46.0,17-12-2014
25869,04:10.0,396116,334252,2,1,59.99,22.49,04:10.0,17-12-2014
25870,24:22.0,396150,334278,1,1,49.99,19.49,24:22.0,17-12-2014
25871,29:35.0,396161,334287,4,2,75.98,23.98,29:35.0,17-12-2014
25872,29:50.0,396155,334282,1,1,49.99,19.49,29:50.0,17-12-2014
25873,31:05.0,396154,322021,1,1,49.99,19.49,31:05.0,17-12-2014
25874,33:23.0,396152,334280,3,1,45.99,14.49,33:23.0,17-12-2014
25875,43:18.0,396178,334299,1,2,95.98,33.98,43:18.0,17-12-2014
25876,58:01.0,396199,292848,1,1,49.99,19.49,58:01.0,17-12-2014
25877,02:14.0,396191,281645,1,2,109.98,41.98,02:14.0,17-12-2014
25878,06:45.0,396209,334321,1,1,49.99,19.49,06:45.0,17-12-2014
25879,18:03.0,396223,334333,2,1,59.99,22.49,18:03.0,17-12-2014
25880,18:15.0,396217,293899,1,2,95.98,33.98,18:15.0,17-12-2014
25881,47:34.0,396255,334362,2,1,59.99,22.49,47:34.0,17-12-2014
25882,10:16.0,396284,334385,1,2,109.98,41.98,10:16.0,17-12-2014
25883,34:47.0,396305,307315,1,2,109.98,41.98,34:47.0,17-12-2014
25884,36:18.0,396310,334405,1,2,95.98,33.98,36:18.0,17-12-2014
25885,38:01.0,396307,334403,4,1,29.99,9.49,38:01.0,17-12-2014
25886,44:15.0,396319,334414,3,1,45.99,14.49,44:15.0,17-12-2014
25887,47:45.0,396324,334418,1,1,49.99,19.49,47:45.0,17-12-2014
25888,58:27.0,396331,334425,1,1,49.99,19.49,58:27.0,17-12-2014
25889,05:58.0,396346,334435,1,1,49.99,19.49,05:58.0,17-12-2014
25890,13:46.0,396356,334445,4,1,29.99,9.49,13:46.0,17-12-2014
25891,32:24.0,396374,334461,1,2,79.98,28.98,32:24.0,17-12-2014
25892,40:19.0,396377,334463,1,1,49.99,19.49,40:19.0,17-12-2014
25893,46:42.0,396381,334466,1,2,79.98,28.98,46:42.0,17-12-2014
25894,15:28.0,396401,334482,1,2,79.98,28.98,15:28.0,17-12-2014
25895,47:30.0,396426,334505,1,1,49.99,19.49,47:30.0,17-12-2014
25896,02:23.0,396445,334523,1,2,109.98,41.98,02:23.0,17-12-2014
25897,30:41.0,396472,334548,1,1,49.99,19.49,30:41.0,17-12-2014
25898,33:28.0,396470,318758,1,1,49.99,19.49,33:28.0,17-12-2014
25899,41:54.0,396475,334550,3,2,75.98,23.98,41:54.0,17-12-2014
25900,33:41.0,396515,334581,1,1,49.99,19.49,33:41.0,17-12-2014
25901,02:37.0,396529,334591,1,2,95.98,33.98,02:37.0,17-12-2014
25902,32:08.0,396540,334600,2,1,59.99,22.49,32:08.0,17-12-2014
25903,42:21.0,396547,334606,1,2,95.98,33.98,42:21.0,17-12-2014
25904,35:30.0,396598,334646,1,1,49.99,19.49,35:30.0,18-12-2014
25905,41:37.0,396617,334660,1,1,49.99,19.49,41:37.0,18-12-2014
25906,50:48.0,396627,334669,4,1,29.99,9.49,50:48.0,18-12-2014
25907,23:19.0,396633,334675,2,2,105.98,36.98,23:19.0,18-12-2014
25908,38:29.0,396639,334680,1,1,49.99,19.49,38:29.0,18-12-2014
25909,10:36.0,396654,286053,3,2,75.98,23.98,10:36.0,18-12-2014
25910,23:08.0,396659,334695,2,2,89.98,31.98,23:08.0,18-12-2014
25911,48:58.0,396672,304012,1,1,49.99,19.49,48:58.0,18-12-2014
25912,46:19.0,396690,334718,4,1,29.99,9.49,46:19.0,18-12-2014
25913,30:50.0,396712,334739,1,1,49.99,19.49,30:50.0,18-12-2014
25914,31:54.0,396714,334741,1,1,49.99,19.49,31:54.0,18-12-2014
25915,50:13.0,396719,334746,1,2,79.98,28.98,50:13.0,18-12-2014
25916,25:01.0,396741,334764,1,1,49.99,19.49,25:01.0,18-12-2014
25917,27:17.0,396738,334761,3,2,75.98,23.98,27:17.0,18-12-2014
25918,36:03.0,396744,334767,1,1,49.99,19.49,36:03.0,18-12-2014
25919,46:19.0,396748,334770,2,1,59.99,22.49,46:19.0,18-12-2014
25920,51:07.0,396755,272891,1,2,79.98,28.98,51:07.0,18-12-2014
25921,58:49.0,396757,334776,3,1,45.99,14.49,58:49.0,18-12-2014
25922,18:07.0,396771,334788,1,1,49.99,19.49,18:07.0,18-12-2014
25923,32:45.0,396789,334804,3,2,105.98,36.98,32:45.0,18-12-2014
25924,45:11.0,396794,317801,2,2,89.98,31.98,45:11.0,18-12-2014
25925,31:48.0,396847,334854,4,1,29.99,9.49,31:48.0,18-12-2014
25926,53:16.0,396869,334872,1,2,95.98,33.98,53:16.0,18-12-2014
25927,24:22.0,396896,293668,1,1,49.99,19.49,24:22.0,18-12-2014
25928,38:27.0,396920,334915,1,1,49.99,19.49,38:27.0,18-12-2014
25929,07:59.0,396966,334949,1,2,79.98,28.98,07:59.0,18-12-2014
25930,14:42.0,396978,290953,1,1,49.99,19.49,14:42.0,18-12-2014
25931,15:58.0,396970,334953,2,2,89.98,31.98,15:58.0,18-12-2014
25932,19:13.0,396979,334961,3,1,45.99,14.49,19:13.0,18-12-2014
25933,25:26.0,396980,334962,1,1,49.99,19.49,25:26.0,18-12-2014
25934,33:08.0,396995,334977,1,1,49.99,19.49,33:08.0,18-12-2014
25935,51:34.0,397015,334996,1,2,95.98,33.98,51:34.0,18-12-2014
25936,56:57.0,397023,335001,1,2,109.98,41.98,56:57.0,18-12-2014
25937,18:27.0,397046,279456,2,1,59.99,22.49,18:27.0,18-12-2014
25938,26:28.0,397058,335031,4,1,29.99,9.49,26:28.0,18-12-2014
25939,43:54.0,397089,308151,1,1,49.99,19.49,43:54.0,18-12-2014
25940,47:35.0,397097,288038,1,1,49.99,19.49,47:35.0,18-12-2014
25941,56:03.0,397107,335069,3,2,75.98,23.98,56:03.0,18-12-2014
25942,57:43.0,397114,335073,2,1,59.99,22.49,57:43.0,18-12-2014
25943,07:09.0,397135,335088,1,2,79.98,28.98,07:09.0,18-12-2014
25944,13:28.0,397143,335094,1,1,49.99,19.49,13:28.0,18-12-2014
25945,34:55.0,397163,335109,3,1,45.99,14.49,34:55.0,18-12-2014
25946,47:52.0,397177,335120,2,1,59.99,22.49,47:52.0,18-12-2014
25947,50:47.0,397189,316779,1,1,49.99,19.49,50:47.0,18-12-2014
25948,56:08.0,397185,279117,1,1,49.99,19.49,56:08.0,18-12-2014
25949,57:48.0,397197,335134,4,2,79.98,28.98,57:48.0,18-12-2014
25950,01:34.0,397203,335138,1,2,79.98,28.98,01:34.0,18-12-2014
25951,07:06.0,397206,324035,2,1,59.99,22.49,07:06.0,18-12-2014
25952,13:01.0,397208,335141,3,2,75.98,23.98,13:01.0,18-12-2014
25953,13:16.0,397213,335144,2,1,59.99,22.49,13:16.0,18-12-2014
25954,15:00.0,397224,335153,3,1,45.99,14.49,15:00.0,18-12-2014
25955,16:22.0,397217,324727,1,1,49.99,19.49,16:22.0,18-12-2014
25956,26:02.0,397240,335168,1,1,49.99,19.49,26:02.0,18-12-2014
25957,41:24.0,397258,309913,1,1,49.99,19.49,41:24.0,18-12-2014
25958,08:03.0,397288,335203,3,1,45.99,14.49,08:03.0,18-12-2014
25959,11:16.0,397297,335212,1,1,49.99,19.49,11:16.0,18-12-2014
25960,32:14.0,397311,335222,1,2,79.98,28.98,32:14.0,18-12-2014
25961,36:30.0,397328,335236,3,2,75.98,23.98,36:30.0,18-12-2014
25962,03:58.0,397357,335259,1,1,49.99,19.49,03:58.0,18-12-2014
25963,18:33.0,397372,335271,1,1,49.99,19.49,18:33.0,18-12-2014
25964,22:10.0,397365,335266,3,1,45.99,14.49,22:10.0,18-12-2014
25965,24:58.0,397381,321101,1,1,49.99,19.49,24:58.0,18-12-2014
25966,30:34.0,397387,335284,2,1,59.99,22.49,30:34.0,18-12-2014
25967,31:18.0,397386,315119,2,1,59.99,22.49,31:18.0,18-12-2014
25968,37:30.0,397394,294988,1,2,79.98,28.98,37:30.0,18-12-2014
25969,38:50.0,397396,275497,3,1,45.99,14.49,38:50.0,18-12-2014
25970,40:25.0,397397,335291,1,2,79.98,28.98,40:25.0,18-12-2014
25971,16:31.0,397439,335324,3,2,105.98,36.98,16:31.0,18-12-2014
25972,21:15.0,397441,335326,1,2,79.98,28.98,21:15.0,18-12-2014
25973,28:56.0,397449,335334,1,1,49.99,19.49,28:56.0,18-12-2014
25974,34:57.0,397448,335333,1,1,49.99,19.49,34:57.0,18-12-2014
25975,40:05.0,397462,335344,1,2,79.98,28.98,40:05.0,18-12-2014
25976,48:52.0,397469,335349,3,1,45.99,14.49,48:52.0,18-12-2014
25977,31:20.0,397501,335378,1,2,109.98,41.98,31:20.0,18-12-2014
25978,42:31.0,397514,335390,3,1,45.99,14.49,42:31.0,18-12-2014
25979,01:24.0,397529,335404,1,2,79.98,28.98,01:24.0,18-12-2014
25980,16:27.0,397541,335415,1,2,79.98,28.98,16:27.0,18-12-2014
25981,18:53.0,397540,335414,1,2,95.98,33.98,18:53.0,18-12-2014
25982,37:33.0,397553,293600,3,1,45.99,14.49,37:33.0,18-12-2014
25983,25:58.0,397576,293187,1,2,79.98,28.98,25:58.0,18-12-2014
25984,16:58.0,397607,297351,2,1,59.99,22.49,16:58.0,18-12-2014
25985,25:11.0,397613,335470,4,1,29.99,9.49,25:11.0,18-12-2014
25986,36:42.0,397621,335478,1,2,79.98,28.98,36:42.0,18-12-2014
25987,44:11.0,397627,318948,1,2,95.98,33.98,44:11.0,18-12-2014
25988,33:32.0,397652,277695,3,1,45.99,14.49,33:32.0,18-12-2014
25989,34:10.0,397650,294232,2,1,59.99,22.49,34:10.0,18-12-2014
25990,23:44.0,397685,335530,3,1,45.99,14.49,23:44.0,19-12-2014
25991,34:14.0,397689,335533,1,2,95.98,33.98,34:14.0,19-12-2014
25992,45:33.0,397697,331224,1,1,49.99,19.49,45:33.0,19-12-2014
25993,51:49.0,397704,335545,4,1,29.99,9.49,51:49.0,19-12-2014
25994,54:53.0,397722,335558,1,2,79.98,28.98,54:53.0,19-12-2014
25995,08:24.0,397737,335572,4,1,29.99,9.49,08:24.0,19-12-2014
25996,28:26.0,397741,335575,1,2,79.98,28.98,28:26.0,19-12-2014
25997,07:51.0,397755,335586,3,1,45.99,14.49,07:51.0,19-12-2014
25998,42:44.0,397763,335594,1,2,109.98,41.98,42:44.0,19-12-2014
25999,05:44.0,397771,335600,4,1,29.99,9.49,05:44.0,19-12-2014
26000,13:40.0,397773,324183,1,1,49.99,19.49,13:40.0,19-12-2014
26001,36:04.0,397777,335605,1,1,49.99,19.49,36:04.0,19-12-2014
26002,54:48.0,397805,309349,1,2,79.98,28.98,54:48.0,19-12-2014
26003,17:21.0,397823,335642,2,1,59.99,22.49,17:21.0,19-12-2014
26004,23:59.0,397828,335647,3,2,75.98,23.98,23:59.0,19-12-2014
26005,24:31.0,397824,335643,1,2,79.98,28.98,24:31.0,19-12-2014
26006,24:43.0,397821,335640,1,2,109.98,41.98,24:43.0,19-12-2014
26007,27:40.0,397826,335645,1,1,49.99,19.49,27:40.0,19-12-2014
26008,41:53.0,397836,335653,1,1,49.99,19.49,41:53.0,19-12-2014
26009,14:01.0,397849,335664,1,1,49.99,19.49,14:01.0,19-12-2014
26010,22:40.0,397856,335669,1,1,49.99,19.49,22:40.0,19-12-2014
26011,33:55.0,397859,335672,1,2,95.98,33.98,33:55.0,19-12-2014
26012,56:57.0,397877,335687,1,2,79.98,28.98,56:57.0,19-12-2014
26013,05:33.0,397884,335694,1,1,49.99,19.49,05:33.0,19-12-2014
26014,13:26.0,397886,335696,1,1,49.99,19.49,13:26.0,19-12-2014
26015,26:41.0,397908,335715,2,1,59.99,22.49,26:41.0,19-12-2014
26016,30:10.0,397916,287671,1,1,49.99,19.49,30:10.0,19-12-2014
26017,44:23.0,397928,335731,3,1,45.99,14.49,44:23.0,19-12-2014
26018,54:53.0,397935,335736,1,2,79.98,28.98,54:53.0,19-12-2014
26019,06:05.0,397952,285385,4,1,29.99,9.49,06:05.0,19-12-2014
26020,06:56.0,397950,335749,2,1,59.99,22.49,06:56.0,19-12-2014
26021,17:23.0,397959,303537,4,1,29.99,9.49,17:23.0,19-12-2014
26022,19:02.0,397966,290615,1,1,49.99,19.49,19:02.0,19-12-2014
26023,01:47.0,398015,293294,1,1,49.99,19.49,01:47.0,19-12-2014
26024,06:01.0,398019,335804,1,1,49.99,19.49,06:01.0,19-12-2014
26025,11:59.0,398024,335808,1,1,49.99,19.49,11:59.0,19-12-2014
26026,37:31.0,398048,335830,3,2,95.98,33.98,37:31.0,19-12-2014
26027,43:41.0,398064,289300,1,1,49.99,19.49,43:41.0,19-12-2014
26028,53:21.0,398074,335847,1,1,49.99,19.49,53:21.0,19-12-2014
26029,02:40.0,398085,335857,1,2,109.98,41.98,02:40.0,19-12-2014
26030,04:09.0,398096,335866,4,1,29.99,9.49,04:09.0,19-12-2014
26031,25:35.0,398109,335877,1,2,79.98,28.98,25:35.0,19-12-2014
26032,33:02.0,398118,335884,2,2,89.98,31.98,33:02.0,19-12-2014
26033,55:48.0,398143,335906,1,1,49.99,19.49,55:48.0,19-12-2014
26034,56:42.0,398146,335909,1,2,79.98,28.98,56:42.0,19-12-2014
26035,57:50.0,398147,335910,3,1,45.99,14.49,57:50.0,19-12-2014
26036,19:47.0,398162,335922,2,1,59.99,22.49,19:47.0,19-12-2014
26037,22:18.0,398172,335930,1,2,79.98,28.98,22:18.0,19-12-2014
26038,22:38.0,398165,335924,1,2,79.98,28.98,22:38.0,19-12-2014
26039,26:42.0,398176,335933,1,2,95.98,33.98,26:42.0,19-12-2014
26040,39:59.0,398192,335946,1,2,79.98,28.98,39:59.0,19-12-2014
26041,43:28.0,398194,335947,2,1,59.99,22.49,43:28.0,19-12-2014
26042,47:49.0,398200,335951,3,1,45.99,14.49,47:49.0,19-12-2014
26043,00:30.0,398223,335971,1,2,109.98,41.98,00:30.0,19-12-2014
26044,05:13.0,398222,335970,2,1,59.99,22.49,05:13.0,19-12-2014
26045,11:42.0,398231,335978,1,1,49.99,19.49,11:42.0,19-12-2014
26046,20:35.0,398236,285960,1,2,79.98,28.98,20:35.0,19-12-2014
26047,23:10.0,398249,335993,1,2,95.98,33.98,23:10.0,19-12-2014
26048,32:45.0,398267,336004,1,1,49.99,19.49,32:45.0,19-12-2014
26049,35:54.0,398269,336006,4,1,29.99,9.49,35:54.0,19-12-2014
26050,02:40.0,398299,336032,1,1,49.99,19.49,02:40.0,19-12-2014
26051,03:15.0,398296,336029,1,2,95.98,33.98,03:15.0,19-12-2014
26052,09:39.0,398307,336039,2,1,59.99,22.49,09:39.0,19-12-2014
26053,13:34.0,398313,336044,1,2,79.98,28.98,13:34.0,19-12-2014
26054,19:24.0,398312,336043,2,1,59.99,22.49,19:24.0,19-12-2014
26055,22:30.0,398324,285993,1,2,79.98,28.98,22:30.0,19-12-2014
26056,35:07.0,398330,307178,4,1,29.99,9.49,35:07.0,19-12-2014
26057,36:39.0,398345,336069,1,1,49.99,19.49,36:39.0,19-12-2014
26058,38:18.0,398346,336070,1,1,49.99,19.49,38:18.0,19-12-2014
26059,39:38.0,398336,336060,3,2,75.98,23.98,39:38.0,19-12-2014
26060,41:44.0,398342,336066,1,2,79.98,28.98,41:44.0,19-12-2014
26061,46:16.0,398356,336079,1,1,49.99,19.49,46:16.0,19-12-2014
26062,47:21.0,398347,336071,2,2,89.98,31.98,47:21.0,19-12-2014
26063,51:42.0,398365,336087,1,1,49.99,19.49,51:42.0,19-12-2014
26064,04:12.0,398380,336101,1,2,79.98,28.98,04:12.0,19-12-2014
26065,08:39.0,398378,336099,2,1,59.99,22.49,08:39.0,19-12-2014
26066,10:11.0,398389,336110,1,1,49.99,19.49,10:11.0,19-12-2014
26067,17:12.0,398385,336106,3,1,45.99,14.49,17:12.0,19-12-2014
26068,20:20.0,398397,336117,1,2,79.98,28.98,20:20.0,19-12-2014
26069,38:25.0,398416,336131,1,1,49.99,19.49,38:25.0,19-12-2014
26070,42:31.0,398419,336134,1,2,95.98,33.98,42:31.0,19-12-2014
26071,45:08.0,398422,292850,1,2,109.98,41.98,45:08.0,19-12-2014
26072,54:20.0,398423,336137,1,2,109.98,41.98,54:20.0,19-12-2014
26073,59:17.0,398445,336155,1,1,49.99,19.49,59:17.0,19-12-2014
26074,07:59.0,398443,336154,1,1,49.99,19.49,07:59.0,19-12-2014
26075,08:08.0,398438,336150,1,1,49.99,19.49,08:08.0,19-12-2014
26076,09:58.0,398450,336158,3,1,45.99,14.49,09:58.0,19-12-2014
26077,22:36.0,398466,336172,2,1,59.99,22.49,22:36.0,19-12-2014
26078,25:40.0,398471,336177,1,1,49.99,19.49,25:40.0,19-12-2014
26079,55:43.0,398497,336197,1,2,95.98,33.98,55:43.0,19-12-2014
26080,02:25.0,398506,326289,1,1,49.99,19.49,02:25.0,19-12-2014
26081,08:00.0,398511,336208,1,1,49.99,19.49,08:00.0,19-12-2014
26082,13:48.0,398558,336244,2,2,89.98,31.98,13:48.0,19-12-2014
26083,26:10.0,398565,336251,4,1,29.99,9.49,26:10.0,19-12-2014
26084,37:51.0,398567,336253,1,2,95.98,33.98,37:51.0,19-12-2014
26085,44:51.0,398574,336260,1,1,49.99,19.49,44:51.0,19-12-2014
26086,51:00.0,398578,336263,1,1,49.99,19.49,51:00.0,19-12-2014
26087,09:32.0,398591,336270,1,1,49.99,19.49,09:32.0,19-12-2014
26088,36:13.0,398599,336277,1,2,79.98,28.98,36:13.0,19-12-2014
26089,42:23.0,398602,336280,1,1,49.99,19.49,42:23.0,19-12-2014
26090,57:21.0,398610,336287,1,1,49.99,19.49,57:21.0,19-12-2014
26091,42:13.0,398661,336327,3,1,45.99,14.49,42:13.0,19-12-2014
26092,27:57.0,398672,304815,1,2,95.98,33.98,27:57.0,19-12-2014
26093,07:16.0,398705,336365,2,1,59.99,22.49,07:16.0,20-12-2014
26094,02:52.0,398733,336389,2,1,59.99,22.49,02:52.0,20-12-2014
26095,07:18.0,398745,329428,3,1,45.99,14.49,07:18.0,20-12-2014
26096,32:53.0,398763,336411,2,2,89.98,31.98,32:53.0,20-12-2014
26097,37:49.0,398764,336412,2,2,89.98,31.98,37:49.0,20-12-2014
26098,10:45.0,398773,336419,4,2,79.98,28.98,10:45.0,20-12-2014
26099,55:53.0,398784,336429,1,1,49.99,19.49,55:53.0,20-12-2014
26100,05:50.0,398799,295643,3,1,45.99,14.49,05:50.0,20-12-2014
26101,38:09.0,398807,336446,1,2,95.98,33.98,38:09.0,20-12-2014
26102,44:33.0,398813,296512,4,1,29.99,9.49,44:33.0,20-12-2014
26103,56:46.0,398816,336451,2,1,59.99,22.49,56:46.0,20-12-2014
26104,05:51.0,398818,336453,4,1,29.99,9.49,05:51.0,20-12-2014
26105,45:35.0,398851,336479,1,1,49.99,19.49,45:35.0,20-12-2014
26106,50:07.0,398857,336485,1,1,49.99,19.49,50:07.0,20-12-2014
26107,07:36.0,398866,336494,4,1,29.99,9.49,07:36.0,20-12-2014
26108,24:19.0,398873,336500,1,1,49.99,19.49,24:19.0,20-12-2014
26109,54:54.0,398885,336512,1,1,49.99,19.49,54:54.0,20-12-2014
26110,13:19.0,398887,266638,3,1,45.99,14.49,13:19.0,20-12-2014
26111,59:50.0,398913,336537,1,2,79.98,28.98,59:50.0,20-12-2014
26112,55:08.0,398934,336553,1,2,79.98,28.98,55:08.0,20-12-2014
26113,05:41.0,398936,336555,2,1,59.99,22.49,05:41.0,20-12-2014
26114,19:01.0,398942,303826,1,1,49.99,19.49,19:01.0,20-12-2014
26115,21:53.0,398939,319221,1,1,49.99,19.49,21:53.0,20-12-2014
26116,39:06.0,398957,336573,2,2,89.98,31.98,39:06.0,20-12-2014
26117,41:04.0,398960,336575,1,2,79.98,28.98,41:04.0,20-12-2014
26118,43:06.0,398992,336601,1,1,49.99,19.49,43:06.0,20-12-2014
26119,04:18.0,398999,336606,3,1,45.99,14.49,04:18.0,20-12-2014
26120,40:52.0,399009,336612,1,1,49.99,19.49,40:52.0,20-12-2014
26121,42:37.0,399013,292305,1,2,79.98,28.98,42:37.0,20-12-2014
26122,08:09.0,399043,336637,3,2,75.98,23.98,08:09.0,20-12-2014
26123,12:21.0,399044,336638,1,2,79.98,28.98,12:21.0,20-12-2014
26124,20:12.0,399049,336642,2,1,59.99,22.49,20:12.0,20-12-2014
26125,27:36.0,399054,336647,1,1,49.99,19.49,27:36.0,20-12-2014
26126,52:00.0,399085,336672,4,1,29.99,9.49,52:00.0,20-12-2014
26127,19:20.0,399093,279667,4,1,29.99,9.49,19:20.0,20-12-2014
26128,51:04.0,399105,336687,3,1,45.99,14.49,51:04.0,20-12-2014
26129,36:56.0,399118,336698,2,2,89.98,31.98,36:56.0,20-12-2014
26130,37:11.0,399139,336716,3,1,45.99,14.49,37:11.0,20-12-2014
26131,52:34.0,399144,336720,3,1,45.99,14.49,52:34.0,20-12-2014
26132,20:24.0,399171,336741,1,1,49.99,19.49,20:24.0,21-12-2014
26133,30:44.0,399190,336751,2,2,89.98,31.98,30:44.0,21-12-2014
26134,51:35.0,399209,285320,1,2,95.98,33.98,51:35.0,21-12-2014
26135,44:12.0,399216,336773,1,2,79.98,28.98,44:12.0,21-12-2014
26136,32:16.0,399259,312927,1,1,49.99,19.49,32:16.0,21-12-2014
26137,49:04.0,399282,310711,1,1,49.99,19.49,49:04.0,21-12-2014
26138,50:03.0,399302,336842,1,2,95.98,33.98,50:03.0,21-12-2014
26139,55:35.0,399308,336847,1,1,49.99,19.49,55:35.0,21-12-2014
26140,03:06.0,399310,299948,1,2,95.98,33.98,03:06.0,21-12-2014
26141,17:49.0,399318,336853,3,1,45.99,14.49,17:49.0,21-12-2014
26142,37:17.0,399327,281145,1,2,79.98,28.98,37:17.0,21-12-2014
26143,54:01.0,399335,336868,1,1,49.99,19.49,54:01.0,21-12-2014
26144,18:45.0,399343,336874,1,1,49.99,19.49,18:45.0,21-12-2014
26145,05:58.0,399357,336885,2,1,59.99,22.49,05:58.0,21-12-2014
26146,18:01.0,399362,309915,4,1,29.99,9.49,18:01.0,21-12-2014
26147,22:05.0,399369,336893,1,1,49.99,19.49,22:05.0,21-12-2014
26148,25:34.0,399375,336899,4,1,29.99,9.49,25:34.0,21-12-2014
26149,26:56.0,399376,326726,1,1,49.99,19.49,26:56.0,21-12-2014
26150,29:54.0,399410,336929,3,1,45.99,14.49,29:54.0,21-12-2014
26151,54:53.0,399431,275406,3,1,45.99,14.49,54:53.0,21-12-2014
26152,26:57.0,399441,315350,1,2,79.98,28.98,26:57.0,21-12-2014
26153,38:00.0,399447,331739,2,1,59.99,22.49,38:00.0,21-12-2014
26154,13:32.0,399473,336976,2,1,59.99,22.49,13:32.0,21-12-2014
26155,20:25.0,399480,336981,2,1,59.99,22.49,20:25.0,21-12-2014
26156,29:38.0,399478,294416,3,1,45.99,14.49,29:38.0,21-12-2014
26157,53:52.0,399498,319578,2,1,59.99,22.49,53:52.0,21-12-2014
26158,58:55.0,399493,330802,1,1,49.99,19.49,58:55.0,21-12-2014
26159,00:45.0,399497,336993,1,1,49.99,19.49,00:45.0,21-12-2014
26160,20:14.0,399506,336999,4,1,29.99,9.49,20:14.0,21-12-2014
26161,40:01.0,399529,292273,1,1,49.99,19.49,40:01.0,21-12-2014
26162,17:46.0,399543,337028,1,1,49.99,19.49,17:46.0,21-12-2014
26163,19:00.0,399545,337030,4,1,29.99,9.49,19:00.0,21-12-2014
26164,09:18.0,399564,298718,1,2,79.98,28.98,09:18.0,21-12-2014
26165,15:56.0,399569,337050,1,2,95.98,33.98,15:56.0,21-12-2014
26166,02:34.0,399587,337067,1,2,79.98,28.98,02:34.0,21-12-2014
26167,12:36.0,399593,337072,1,1,49.99,19.49,12:36.0,21-12-2014
